Timestamp,Load_kW,ESS_Supply_kW,HFS_Supply_kW,Grid_Supply_kW,Grid_Price_$_per_kWh,ESS_SOC_%,HFS_SOF_%,Grid_Energy_kWh,Grid_Cost_$,Status
2025-03-14 00:00:00,15.454591478701815,0,0,30.0,0.15,55.396034993824706,50.0,15.0,2.25,"[2025-03-14 00:00:00] Normal: RES covers 15.45 kW + 10.15 kW charging ESS, Grid 0.00 kW + 30.00 kW charging ESS (SoC 55.4%)."
2025-03-14 00:30:00,13.62062014974332,0,0,30.0,0.15,61.25860453466612,50.0,15.0,2.25,"[2025-03-14 00:30:00] Normal: RES covers 13.62 kW + 13.62 kW charging ESS, Grid 0.00 kW + 30.00 kW charging ESS (SoC 61.3%)."
2025-03-14 01:00:00,14.322469758109545,0,0,32.876239638895605,0.15,65.29086259918225,50.0,16.438119819447802,2.46571797291717,"[2025-03-14 01:00:00] Normal: RES covers 11.45 kW + 0.00 kW charging ESS, Grid 2.88 kW + 30.00 kW charging ESS (SoC 65.3%)."
2025-03-14 01:30:00,14.533039892452758,0,0,34.63583569083953,0.15,69.32312066369836,50.0,17.317917845419764,2.5976876768129644,"[2025-03-14 01:30:00] Normal: RES covers 9.90 kW + 0.00 kW charging ESS, Grid 4.64 kW + 30.00 kW charging ESS (SoC 69.3%)."
2025-03-14 02:00:00,13.999654114778973,0,0,31.67832037467837,0.15,73.3553787282145,50.0,15.839160187339186,2.3758740281008777,"[2025-03-14 02:00:00] Normal: RES covers 12.32 kW + 0.00 kW charging ESS, Grid 1.68 kW + 30.00 kW charging ESS (SoC 73.4%)."
2025-03-14 02:30:00,14.536660574884927,0,0,30.0,0.15,78.91163543154639,50.0,15.0,2.25,"[2025-03-14 02:30:00] Normal: RES covers 14.54 kW + 11.34 kW charging ESS, Grid 0.00 kW + 30.00 kW charging ESS (SoC 78.9%)."
2025-03-14 03:00:00,14.475229015698709,0,0,30.0,0.15,83.35664425513208,50.0,15.0,2.25,"[2025-03-14 03:00:00] Normal: RES covers 14.48 kW + 3.07 kW charging ESS, Grid 0.00 kW + 30.00 kW charging ESS (SoC 83.4%)."
2025-03-14 03:30:00,15.030921416261497,0,0,30.0,0.15,88.5281060445951,50.0,15.0,2.25,"[2025-03-14 03:30:00] Normal: RES covers 15.03 kW + 8.48 kW charging ESS, Grid 0.00 kW + 30.00 kW charging ESS (SoC 88.5%)."
2025-03-14 04:00:00,14.932049856191961,0,0,34.10834813853958,0.15,92.56036410911125,50.0,17.05417406926979,2.5581261103904684,"[2025-03-14 04:00:00] Normal: RES covers 10.82 kW + 0.00 kW charging ESS, Grid 4.11 kW + 30.00 kW charging ESS (SoC 92.6%)."
2025-03-14 04:30:00,14.84506281572887,0,0,30.0,0.15,97.40861802198621,50.0,15.0,2.25,"[2025-03-14 04:30:00] Normal: RES covers 14.85 kW + 6.07 kW charging ESS, Grid 0.00 kW + 30.00 kW charging ESS (SoC 97.4%)."
2025-03-14 05:00:00,14.5032266130064,0,0,30.0,0.15,100.0,50.0,15.0,2.25,"[2025-03-14 05:00:00] Normal: RES covers 14.50 kW + 7.15 kW charging ESS, Grid 0.00 kW + 30.00 kW charging ESS (SoC 100.0%)."
2025-03-14 05:30:00,14.582469561978158,0,0,0.0,0.15,100.0,50.0,0.0,0.0,"[2025-03-14 05:30:00] Normal: RES covers 14.58 kW + 7.90 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-14 06:00:00,15.97701233785373,0,0,0.0,0.15,100.0,50.0,0.0,0.0,"[2025-03-14 06:00:00] Normal: RES covers 15.98 kW + 3.61 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-14 06:30:00,15.33560326989058,0,0,0.0,0.15,100.0,50.0,0.0,0.0,"[2025-03-14 06:30:00] Normal: RES covers 15.34 kW + 7.16 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-14 07:00:00,16.236585298800744,0,0,0.0,0.2,100.0,50.0,0.0,0.0,"[2025-03-14 07:00:00] Normal: RES covers 16.24 kW + 8.87 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-14 07:30:00,17.200503556051633,0,0,0.0,0.2,100.0,50.0,0.0,0.0,"[2025-03-14 07:30:00] Normal: RES covers 17.20 kW + 19.57 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-14 08:00:00,21.27821391172751,0,0,0.0,0.2,100.0,50.0,0.0,0.0,"[2025-03-14 08:00:00] Normal: RES covers 21.28 kW + 20.48 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-14 08:30:00,22.673904621030196,0,0,0.0,0.2,100.0,50.0,0.0,0.0,"[2025-03-14 08:30:00] Normal: RES covers 22.67 kW + 23.72 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-14 09:00:00,21.359935169010136,0,0,0.0,0.2,100.0,50.0,0.0,0.0,"[2025-03-14 09:00:00] Normal: RES covers 21.36 kW + 34.45 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-14 09:30:00,22.554505482764107,0,0,0.0,0.2,100.0,50.0,0.0,0.0,"[2025-03-14 09:30:00] Normal: RES covers 22.55 kW + 45.86 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-14 10:00:00,23.247200363327103,0,0,0.0,0.2,100.0,50.0,0.0,0.0,"[2025-03-14 10:00:00] Normal: RES covers 23.25 kW + 29.51 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-14 10:30:00,22.62292868111117,0,0,0.0,0.2,100.0,50.0,0.0,0.0,"[2025-03-14 10:30:00] Normal: RES covers 22.62 kW + 48.26 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-14 11:00:00,22.027497300133994,0,0,0.0,0.2,100.0,50.0,0.0,0.0,"[2025-03-14 11:00:00] Normal: RES covers 22.03 kW + 52.18 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-14 11:30:00,21.7663585190875,0,0,0.0,0.2,100.0,50.0,0.0,0.0,"[2025-03-14 11:30:00] Normal: RES covers 21.77 kW + 60.32 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-14 12:00:00,22.50072234036777,0,0,0.0,0.2,100.0,50.0,0.0,0.0,"[2025-03-14 12:00:00] Normal: RES covers 22.50 kW + 43.11 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-14 12:30:00,23.869606993451722,0,0,0.0,0.2,100.0,50.0,0.0,0.0,"[2025-03-14 12:30:00] Normal: RES covers 23.87 kW + 51.86 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-14 13:00:00,22.353528578526497,0,0,0.0,0.2,100.0,50.0,0.0,0.0,"[2025-03-14 13:00:00] Normal: RES covers 22.35 kW + 50.13 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-14 13:30:00,22.495588876922383,0,0,0.0,0.2,100.0,50.0,0.0,0.0,"[2025-03-14 13:30:00] Normal: RES covers 22.50 kW + 38.82 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-14 14:00:00,21.22724879511815,0,0,0.0,0.3,100.0,50.0,0.0,0.0,"[2025-03-14 14:00:00] Normal: RES covers 21.23 kW + 39.44 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-14 14:30:00,21.69670614621158,0,0,0.0,0.3,100.0,50.0,0.0,0.0,"[2025-03-14 14:30:00] Normal: RES covers 21.70 kW + 34.38 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-14 15:00:00,24.190951345912175,0,0,0.0,0.3,100.0,50.0,0.0,0.0,"[2025-03-14 15:00:00] Normal: RES covers 24.19 kW + 23.54 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
2025-03-14 15:30:00,22.963556911465563,0,0,0.0,0.3,100.0,50.0,0.0,0.0,"[2025-03-14 15:30:00] Normal: RES covers 22.96 kW + 20.08 kW charging ESS, Grid 0.00 kW + 0.00 kW charging ESS (SoC 100.0%)."
